order,id,date,time,title,url,visitCount,typedCount,transition
45,27274,5/7/2024,15:43:27,accounts.google.com/signin/oauth/consent?as=S1644303489:1715107400202632&authuser=0&client_id=512419952759-48n05hvuu67cndejja4iqjkhppk1ouog.apps.googleusercontent.com&flowName=GeneralOAuthFlow&part=AJi8hAMd8UUYT_V9p-G38K9LGeZ0U-waDl1_z9_PyOKUBHQTsluZ4F8omMNni3Tz5-dwM1Bt-O38LlTYj_Y_tafJJrmZzSoxJUpHpw4AD0XvQE9O2m7NfPa_dWejPPNfBxcLxGsjizdvvfl-inLqOmljx27lP7aodokEKPW6gAlw9muNwkua4rK1u--EcucniSfwrOfFOdpIi2Uap4Fz_fiOfoPJxCYluNKyWtuLhROYBbpnVJd_nE3uVulK2AVwr1tc-k5qrqqGfJV6QtSyZpMVqbyRr8Q6eRM6f1QW0E-0EnjOtIjRvEe8zqKTgALCh8R9eyfi5-FRAMimYIrSKXaLiV-4i2B4OAV1q24VbUzYHCe-qlqkuXgrHKGnYIDK0ImHMFOfYl2yl0ryKlBPWgqvdY3zSg2ZBsFNJLP7VG_siZphvWQTeupGZlmvgX1wJljd-0HGXMr4-ODlMdBsZB8fXuPbKymIkjRhy5oRJIzsRbbrDlyeT_bObhcVsiACIR9J3rrHq12Phdv87O_PeSnigXXIdkNzB0SFq78jcwOsx16rvutg_Big7mJQzvdUXrGdYpycfah4hrdUJSHHq6yF86GoTUVFj2Sy6hAoXZM479H1qdxo6QYLbE9tSVjZrCZaDQERIph38-IXn4Is22RFR5B9w9LTynCYFqNP3h1w6cTfgXGTsBNfT8ZNEs87JMerCORi4BNNlz-wlKXPItGyVpLZUixUZyYhIj9a2EDJB7NSxFS7pot0U8HcPdQWO-njMbXD67vL_SNqy0YFe63BB-M_o-LitHM5LUBbZZ-xrlLRTPemheuC0KxUhIc5sZ4OKchcG7dxMHRbhI71-FhDRu4a0VTBAa0h0zBigji064_rpQjPhDRNI2_LT9eIE5VEObdZAxgM-ke2eOwIJ1hTFygLs_uY1KFLJGp2HVvFwoPdcFlv0-Bp2MwG6cOVwdFHsmwSnh10uZDXyJhMqTDShEK273y7Jd3aa5boUnilwZAuKs_JDYBgMAMR4U0w15GIRp9sqBix&rapt=AEjHL4PMWqauNWOfmTK3QdhxEaOClWfxbh6XoC_7OwG6_c4ukn0DWP4rwWLUY_uga8lg2PEGLv4H5lvSWOytBO__hcT3dLq84w,https://accounts.google.com/signin/oauth/consent?as=S1644303489:1715107400202632&authuser=0&client_id=512419952759-48n05hvuu67cndejja4iqjkhppk1ouog.apps.googleusercontent.com&flowName=GeneralOAuthFlow&part=AJi8hAMd8UUYT_V9p-G38K9LGeZ0U-waDl1_z9_PyOKUBHQTsluZ4F8omMNni3Tz5-dwM1Bt-O38LlTYj_Y_tafJJrmZzSoxJUpHpw4AD0XvQE9O2m7NfPa_dWejPPNfBxcLxGsjizdvvfl-inLqOmljx27lP7aodokEKPW6gAlw9muNwkua4rK1u--EcucniSfwrOfFOdpIi2Uap4Fz_fiOfoPJxCYluNKyWtuLhROYBbpnVJd_nE3uVulK2AVwr1tc-k5qrqqGfJV6QtSyZpMVqbyRr8Q6eRM6f1QW0E-0EnjOtIjRvEe8zqKTgALCh8R9eyfi5-FRAMimYIrSKXaLiV-4i2B4OAV1q24VbUzYHCe-qlqkuXgrHKGnYIDK0ImHMFOfYl2yl0ryKlBPWgqvdY3zSg2ZBsFNJLP7VG_siZphvWQTeupGZlmvgX1wJljd-0HGXMr4-ODlMdBsZB8fXuPbKymIkjRhy5oRJIzsRbbrDlyeT_bObhcVsiACIR9J3rrHq12Phdv87O_PeSnigXXIdkNzB0SFq78jcwOsx16rvutg_Big7mJQzvdUXrGdYpycfah4hrdUJSHHq6yF86GoTUVFj2Sy6hAoXZM479H1qdxo6QYLbE9tSVjZrCZaDQERIph38-IXn4Is22RFR5B9w9LTynCYFqNP3h1w6cTfgXGTsBNfT8ZNEs87JMerCORi4BNNlz-wlKXPItGyVpLZUixUZyYhIj9a2EDJB7NSxFS7pot0U8HcPdQWO-njMbXD67vL_SNqy0YFe63BB-M_o-LitHM5LUBbZZ-xrlLRTPemheuC0KxUhIc5sZ4OKchcG7dxMHRbhI71-FhDRu4a0VTBAa0h0zBigji064_rpQjPhDRNI2_LT9eIE5VEObdZAxgM-ke2eOwIJ1hTFygLs_uY1KFLJGp2HVvFwoPdcFlv0-Bp2MwG6cOVwdFHsmwSnh10uZDXyJhMqTDShEK273y7Jd3aa5boUnilwZAuKs_JDYBgMAMR4U0w15GIRp9sqBix&rapt=AEjHL4PMWqauNWOfmTK3QdhxEaOClWfxbh6XoC_7OwG6_c4ukn0DWP4rwWLUY_uga8lg2PEGLv4H5lvSWOytBO__hcT3dLq84w,2,0,form_submit
46,27273,5/7/2024,15:43:23,Fazer login nas Contas do Google,https://accounts.google.com/signin/oauth/id?authuser=0&part=AJi8hAM8XOgaOZ268o7NNxA4njNJKROhW2xfqr6Ohk4UUsFVGVHTGLSxjUD9UHZFd6jkKvaj0cMfb9LOFKVpaqggLDNKKOlr1VJIX1GMnmwhaTbu-CkeEbpIgzlL7Q7eBtq2UEzNAGREF7CTYkLgPQu8bu_4ZAu05dM6CB-cHgrcDKcXiqhEMKHG8jeN8jicaNZmrmePkDh8-ZlWfgEgGJ-kUEamcKLxQcGXTTnq7LaPkDp8ZMDfTvDs5OqDApAjjJQg0aeQm24WOoYYaV3u9qFKihN7cq_XHU3tFPWiZjwq7-WufH7vXqyFijaul4rPsvRisW4WU_oyd1ug9dK3GF-9Lrn3v9ncYbX8iYR8sWImZbhzJhZwmwEMa-weB3lPbpKy-mRrNJEJr4CCGePEx9UpRO8iwb-g-_tLS7R7MxYkrpWgXTKuj7FtcZlt-S2oa4AGZxgckkqZ9ahPrVh_gbZS7SZw23ziq4v5Jttj6_jUWLORfxZMyJtWb2Lgx5dDvhtJK12kKu_MVMqNn0GbXsnHzCXUnXgHICVLBPnP7lT9GoI8rtAzoO2yKQwI9ZBUCoR0JTHY3_Bym36MvfoKeicGVQFtEXvEw7zWZP-lNXCrUG8BfJz72erXJAea1xFYX70vVdfcnXYPiS6AZhDn9SKMq-yeB7gDS7lJqKGFDTj3l_1jyLeS6iKivYOXjyiXOom2yhiiCwVjvpCJg5Ac3-5nogvPCRJ1lC8vleCFfYcjwBtQ8Y3jmC03CQJJYgvdDJ0CK3X8GxeADplowpgArSvcbb72zDc5iVshJflTqxNpQdFtGJCXFx0vehqLX9MK0bZQD0NtMTunpAsD2_qsZEv30LSZ3dULUVPZWPYS5uKcbpeEuUtd9PcKzxirwWWjebnVoEuZl3QaQ7FKjYQowh5Tr9SdHHlS8wygaSaTSTdxN9T7luQ-VBRCE-OMcqYRAABsMpIiIwd_nC_5wvH_phshFm_RoGz34_39P6d5aPlWZ-JhXjqkRtabOlHKK5uwaDKhN4BGdqX2&flowName=GeneralOAuthFlow&as=S1644303489%3A1715107400202632&client_id=512419952759-48n05hvuu67cndejja4iqjkhppk1ouog.apps.googleusercontent.com&rapt=AEjHL4PMWqauNWOfmTK3QdhxEaOClWfxbh6XoC_7OwG6_c4ukn0DWP4rwWLUY_uga8lg2PEGLv4H5lvSWOytBO__hcT3dLq84w#,2,0,link
47,27273,5/7/2024,15:43:22,Fazer login nas Contas do Google,https://accounts.google.com/signin/oauth/id?authuser=0&part=AJi8hAM8XOgaOZ268o7NNxA4njNJKROhW2xfqr6Ohk4UUsFVGVHTGLSxjUD9UHZFd6jkKvaj0cMfb9LOFKVpaqggLDNKKOlr1VJIX1GMnmwhaTbu-CkeEbpIgzlL7Q7eBtq2UEzNAGREF7CTYkLgPQu8bu_4ZAu05dM6CB-cHgrcDKcXiqhEMKHG8jeN8jicaNZmrmePkDh8-ZlWfgEgGJ-kUEamcKLxQcGXTTnq7LaPkDp8ZMDfTvDs5OqDApAjjJQg0aeQm24WOoYYaV3u9qFKihN7cq_XHU3tFPWiZjwq7-WufH7vXqyFijaul4rPsvRisW4WU_oyd1ug9dK3GF-9Lrn3v9ncYbX8iYR8sWImZbhzJhZwmwEMa-weB3lPbpKy-mRrNJEJr4CCGePEx9UpRO8iwb-g-_tLS7R7MxYkrpWgXTKuj7FtcZlt-S2oa4AGZxgckkqZ9ahPrVh_gbZS7SZw23ziq4v5Jttj6_jUWLORfxZMyJtWb2Lgx5dDvhtJK12kKu_MVMqNn0GbXsnHzCXUnXgHICVLBPnP7lT9GoI8rtAzoO2yKQwI9ZBUCoR0JTHY3_Bym36MvfoKeicGVQFtEXvEw7zWZP-lNXCrUG8BfJz72erXJAea1xFYX70vVdfcnXYPiS6AZhDn9SKMq-yeB7gDS7lJqKGFDTj3l_1jyLeS6iKivYOXjyiXOom2yhiiCwVjvpCJg5Ac3-5nogvPCRJ1lC8vleCFfYcjwBtQ8Y3jmC03CQJJYgvdDJ0CK3X8GxeADplowpgArSvcbb72zDc5iVshJflTqxNpQdFtGJCXFx0vehqLX9MK0bZQD0NtMTunpAsD2_qsZEv30LSZ3dULUVPZWPYS5uKcbpeEuUtd9PcKzxirwWWjebnVoEuZl3QaQ7FKjYQowh5Tr9SdHHlS8wygaSaTSTdxN9T7luQ-VBRCE-OMcqYRAABsMpIiIwd_nC_5wvH_phshFm_RoGz34_39P6d5aPlWZ-JhXjqkRtabOlHKK5uwaDKhN4BGdqX2&flowName=GeneralOAuthFlow&as=S1644303489%3A1715107400202632&client_id=512419952759-48n05hvuu67cndejja4iqjkhppk1ouog.apps.googleusercontent.com&rapt=AEjHL4PMWqauNWOfmTK3QdhxEaOClWfxbh6XoC_7OwG6_c4ukn0DWP4rwWLUY_uga8lg2PEGLv4H5lvSWOytBO__hcT3dLq84w#,2,0,link
48,27271,5/7/2024,15:43:20,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/auth/oauthchooseaccount?redirect_uri=storagerelay%3A%2F%2Fhttps%2Fvestibular.brasilescola.uol.com.br%3Fid%3Dauth796241&response_type=permission%20id_token&scope=email%20profile%20openid&openid.realm&include_granted_scopes=true&client_id=512419952759-48n05hvuu67cndejja4iqjkhppk1ouog.apps.googleusercontent.com&ss_domain=https%3A%2F%2Fvestibular.brasilescola.uol.com.br&fetch_basic_profile=true&gsiwebsdk=2&service=lso&o2v=1&ddm=0&flowName=GeneralOAuthFlow,1,0,link
49,27270,5/7/2024,15:43:20,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Fvestibular.brasilescola.uol.com.br%3Fid%3Dauth796241&response_type=permission%20id_token&scope=email%20profile%20openid&openid.realm&include_granted_scopes=true&client_id=512419952759-48n05hvuu67cndejja4iqjkhppk1ouog.apps.googleusercontent.com&ss_domain=https%3A%2F%2Fvestibular.brasilescola.uol.com.br&fetch_basic_profile=true&gsiwebsdk=2&service=lso&o2v=1&ddm=0,1,0,link
50,27269,5/7/2024,15:43:20,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Fvestibular.brasilescola.uol.com.br%3Fid%3Dauth796241&response_type=permission%20id_token&scope=email%20profile%20openid&openid.realm=&include_granted_scopes=true&client_id=512419952759-48n05hvuu67cndejja4iqjkhppk1ouog.apps.googleusercontent.com&ss_domain=https%3A%2F%2Fvestibular.brasilescola.uol.com.br&fetch_basic_profile=true&gsiwebsdk=2,2,0,link
51,27269,5/7/2024,15:43:19,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Fvestibular.brasilescola.uol.com.br%3Fid%3Dauth796241&response_type=permission%20id_token&scope=email%20profile%20openid&openid.realm=&include_granted_scopes=true&client_id=512419952759-48n05hvuu67cndejja4iqjkhppk1ouog.apps.googleusercontent.com&ss_domain=https%3A%2F%2Fvestibular.brasilescola.uol.com.br&fetch_basic_profile=true&gsiwebsdk=2,2,0,link
52,27268,5/7/2024,15:42:43,Simulado Enem - Teste os seus conhecimentos para o Enem 2024,https://vestibular.brasilescola.uol.com.br/enem/simulado,3,0,link
53,27267,5/7/2024,15:42:33,MONOGRAFIA_DesenvolvimentoAplicaçãoWeb.pdf,"https://monografias.ufop.br/bitstream/35400000/5525/6/MONOGRAFIA_DesenvolvimentoAplica%C3%A7%C3%A3oWeb.pdf#page=73&zoom=100,113,381",1,0,link
54,27266,5/7/2024,15:38:45,MONOGRAFIA_DesenvolvimentoAplicaçãoWeb.pdf,https://monografias.ufop.br/bitstream/35400000/5525/6/MONOGRAFIA_DesenvolvimentoAplica%C3%A7%C3%A3oWeb.pdf,1,0,link
55,27265,5/7/2024,15:38:32,api para cadastro de questões - Pesquisa Google,https://www.google.com/search?sca_esv=97634d0872045a02&sxsrf=ADLYWIKwcz7QCWUgVrMfCunoiii9iYqRRg:1715107060935&q=api+para+cadastro+de+quest%C3%B5es&spell=1&sa=X&ved=2ahUKEwi9mfnYl_yFAxXiqpUCHWwjARIQBSgAegQICRAC&biw=1536&bih=695&dpr=1.25,2,0,link
56,27265,5/7/2024,15:38:32,api para cadastro de questões - Pesquisa Google,https://www.google.com/search?sca_esv=97634d0872045a02&sxsrf=ADLYWIKwcz7QCWUgVrMfCunoiii9iYqRRg:1715107060935&q=api+para+cadastro+de+quest%C3%B5es&spell=1&sa=X&ved=2ahUKEwi9mfnYl_yFAxXiqpUCHWwjARIQBSgAegQICRAC&biw=1536&bih=695&dpr=1.25,2,0,link
57,27264,5/7/2024,15:38:29,api para cadastros de questões - Pesquisa Google,https://www.google.com/search?q=api+para+cadastros+de+quest%C3%B5es&oq=api+para+cadastros+de+ques&gs_lcrp=EgZjaHJvbWUqCQgBECEYChigATIGCAAQRRg5MgkIARAhGAoYoAEyCQgCECEYChigATIJCAMQIRgKGKABMgkIBBAhGAoYoAEyBwgFECEYnwUyBwgGECEYnwXSAQg2MjU5ajBqN6gCCLACAQ&sourceid=chrome&ie=UTF-8,3,0,generated
58,25701,5/7/2024,15:38:03,Criando uma API REST simples de perguntas e respostas - YouTube,https://www.youtube.com/watch?v=yzOSgCfAklU,2,0,link
59,27264,5/7/2024,15:37:41,api para cadastros de questões - Pesquisa Google,https://www.google.com/search?q=api+para+cadastros+de+quest%C3%B5es&oq=api+para+cadastros+de+ques&gs_lcrp=EgZjaHJvbWUqCQgBECEYChigATIGCAAQRRg5MgkIARAhGAoYoAEyCQgCECEYChigATIJCAMQIRgKGKABMgkIBBAhGAoYoAEyBwgFECEYnwUyBwgGECEYnwXSAQg2MjU5ajBqN6gCCLACAQ&sourceid=chrome&ie=UTF-8,3,0,link
60,27264,5/7/2024,15:37:40,api para cadastros de questões - Pesquisa Google,https://www.google.com/search?q=api+para+cadastros+de+quest%C3%B5es&oq=api+para+cadastros+de+ques&gs_lcrp=EgZjaHJvbWUqCQgBECEYChigATIGCAAQRRg5MgkIARAhGAoYoAEyCQgCECEYChigATIJCAMQIRgKGKABMgkIBBAhGAoYoAEyBwgFECEYnwUyBwgGECEYnwXSAQg2MjU5ajBqN6gCCLACAQ&sourceid=chrome&ie=UTF-8,3,0,generated
61,27263,5/7/2024,15:37:17,Feed | LinkedIn,https://www.linkedin.com/feed/?highlightedUpdateType=SHARED_BY_YOUR_NETWORK&highlightedUpdateUrn=urn%3Ali%3Aactivity%3A7193677999261544448,1,0,link
62,1042,5/7/2024,15:37:14,Feed | LinkedIn,https://www.linkedin.com/notifications/?filter=all,211,60,link
63,27262,5/7/2024,15:22:44,Create a New Pen,https://codepen.io/pen/,1,0,link
64,1216,5/7/2024,15:21:55,(1) Notificações | LinkedIn,https://www.linkedin.com/in/matheus-fagundes-70510266/,173,0,link
65,1042,5/7/2024,15:21:52,Feed | LinkedIn,https://www.linkedin.com/notifications/?filter=all,211,60,typed
66,27260,5/7/2024,15:21:04,Matheus Fagundes Brito | Novice | Kaggle,https://www.kaggle.com/matheusfagundesbrito,4,0,link
67,27260,5/7/2024,15:21:03,Matheus Fagundes Brito | Novice | Kaggle,https://www.kaggle.com/matheusfagundesbrito,4,0,link
68,27260,5/7/2024,15:21:03,Matheus Fagundes Brito | Novice | Kaggle,https://www.kaggle.com/matheusfagundesbrito,4,0,link
69,27260,5/7/2024,15:21:03,Matheus Fagundes Brito | Novice | Kaggle,https://www.kaggle.com/matheusfagundesbrito,4,0,link
70,27259,5/7/2024,15:20:54,Your Work | Kaggle,https://www.kaggle.com/work,3,0,link
71,27259,5/7/2024,15:20:54,Your Work | Kaggle,https://www.kaggle.com/work,3,0,link
72,27259,5/7/2024,15:20:54,Your Work | Kaggle,https://www.kaggle.com/work,3,0,link
73,27250,5/7/2024,15:20:46,naive_sentiment_classification,https://www.kaggle.com/code/thehustler2003/naive-sentiment-classification/input,8,0,link
74,27250,5/7/2024,15:20:46,naive_sentiment_classification,https://www.kaggle.com/code/thehustler2003/naive-sentiment-classification/input,8,0,link
75,27250,5/7/2024,15:20:46,naive_sentiment_classification,https://www.kaggle.com/code/thehustler2003/naive-sentiment-classification/input,8,0,link
76,27250,5/7/2024,15:20:46,naive_sentiment_classification,https://www.kaggle.com/code/thehustler2003/naive-sentiment-classification/input,8,0,link
77,27255,5/7/2024,15:20:42,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/v2/auth/oauthchooseaccount?client_id=280951542138-r7h1ksj23kps66ri9j7dpc1cfks39ggv.apps.googleusercontent.com&scope=openid%20profile%20email&response_type=code&redirect_uri=https%3A%2F%2Fwww.kaggle.com%2Fsignin-google&code_challenge=ReqhgwUh1vQ1tXFWmx7_Nvg942woaGXPuuAbtyd_0gU&code_challenge_method=S256&state=CfDJ8LRqC2zgEF1Isw0Bk0-7U-5dut55om0TNNJNSLnMirLAEEKcl6iTZWut6eKE526W4caoeZzXmAIKTjLulGW4h0n431NPgt_3dwXqGH21NAxjilIjP4R9Hv5MkyC1XBHNRFw7mKWFJ66bHy7h-olzVeOYT9ONK0i2vA-u9H1Ft6zfbRW8pV44O00g9lK1S-JCCBUJWJD0AeR3WwcxCArtXfAM8B4dUP0rK-dApWA5ZiIdBOMMJ48EsXbfar2Kc_JIp3Y8W-ialB3er7rmLYlmCdo8mHcr4T901nUudoLjZdLLXhrt9qhAodyZX93pQVPNQTnEzYAujFr-pCZioxo2OYxXeUPXjSeHbm1-mTZhAPMrKHy1O1fD0XtZ7si4Kpqi5gFllybdW8tT2918Lt2j&service=lso&o2v=2&ddm=0&flowName=GeneralOAuthFlow,1,0,link
78,27254,5/7/2024,15:20:42,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/v2/auth?client_id=280951542138-r7h1ksj23kps66ri9j7dpc1cfks39ggv.apps.googleusercontent.com&scope=openid%20profile%20email&response_type=code&redirect_uri=https%3A%2F%2Fwww.kaggle.com%2Fsignin-google&code_challenge=ReqhgwUh1vQ1tXFWmx7_Nvg942woaGXPuuAbtyd_0gU&code_challenge_method=S256&state=CfDJ8LRqC2zgEF1Isw0Bk0-7U-5dut55om0TNNJNSLnMirLAEEKcl6iTZWut6eKE526W4caoeZzXmAIKTjLulGW4h0n431NPgt_3dwXqGH21NAxjilIjP4R9Hv5MkyC1XBHNRFw7mKWFJ66bHy7h-olzVeOYT9ONK0i2vA-u9H1Ft6zfbRW8pV44O00g9lK1S-JCCBUJWJD0AeR3WwcxCArtXfAM8B4dUP0rK-dApWA5ZiIdBOMMJ48EsXbfar2Kc_JIp3Y8W-ialB3er7rmLYlmCdo8mHcr4T901nUudoLjZdLLXhrt9qhAodyZX93pQVPNQTnEzYAujFr-pCZioxo2OYxXeUPXjSeHbm1-mTZhAPMrKHy1O1fD0XtZ7si4Kpqi5gFllybdW8tT2918Lt2j&service=lso&o2v=2&ddm=0,1,0,link
79,27253,5/7/2024,15:20:42,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/v2/auth?client_id=280951542138-r7h1ksj23kps66ri9j7dpc1cfks39ggv.apps.googleusercontent.com&scope=openid%20profile%20email&response_type=code&redirect_uri=https%3A%2F%2Fwww.kaggle.com%2Fsignin-google&code_challenge=ReqhgwUh1vQ1tXFWmx7_Nvg942woaGXPuuAbtyd_0gU&code_challenge_method=S256&state=CfDJ8LRqC2zgEF1Isw0Bk0-7U-5dut55om0TNNJNSLnMirLAEEKcl6iTZWut6eKE526W4caoeZzXmAIKTjLulGW4h0n431NPgt_3dwXqGH21NAxjilIjP4R9Hv5MkyC1XBHNRFw7mKWFJ66bHy7h-olzVeOYT9ONK0i2vA-u9H1Ft6zfbRW8pV44O00g9lK1S-JCCBUJWJD0AeR3WwcxCArtXfAM8B4dUP0rK-dApWA5ZiIdBOMMJ48EsXbfar2Kc_JIp3Y8W-ialB3er7rmLYlmCdo8mHcr4T901nUudoLjZdLLXhrt9qhAodyZX93pQVPNQTnEzYAujFr-pCZioxo2OYxXeUPXjSeHbm1-mTZhAPMrKHy1O1fD0XtZ7si4Kpqi5gFllybdW8tT2918Lt2j,2,0,link
80,27253,5/7/2024,15:20:41,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/v2/auth?client_id=280951542138-r7h1ksj23kps66ri9j7dpc1cfks39ggv.apps.googleusercontent.com&scope=openid%20profile%20email&response_type=code&redirect_uri=https%3A%2F%2Fwww.kaggle.com%2Fsignin-google&code_challenge=ReqhgwUh1vQ1tXFWmx7_Nvg942woaGXPuuAbtyd_0gU&code_challenge_method=S256&state=CfDJ8LRqC2zgEF1Isw0Bk0-7U-5dut55om0TNNJNSLnMirLAEEKcl6iTZWut6eKE526W4caoeZzXmAIKTjLulGW4h0n431NPgt_3dwXqGH21NAxjilIjP4R9Hv5MkyC1XBHNRFw7mKWFJ66bHy7h-olzVeOYT9ONK0i2vA-u9H1Ft6zfbRW8pV44O00g9lK1S-JCCBUJWJD0AeR3WwcxCArtXfAM8B4dUP0rK-dApWA5ZiIdBOMMJ48EsXbfar2Kc_JIp3Y8W-ialB3er7rmLYlmCdo8mHcr4T901nUudoLjZdLLXhrt9qhAodyZX93pQVPNQTnEzYAujFr-pCZioxo2OYxXeUPXjSeHbm1-mTZhAPMrKHy1O1fD0XtZ7si4Kpqi5gFllybdW8tT2918Lt2j,2,0,link
81,27251,5/7/2024,15:20:39,Login or Register | Kaggle,https://www.kaggle.com/account/login?phase=startSignInTab&returnUrl=%2Fcode%2Fthehustler2003%2Fnaive-sentiment-classification%2Finput,2,0,link
82,27251,5/7/2024,15:20:39,Login or Register | Kaggle,https://www.kaggle.com/account/login?phase=startSignInTab&returnUrl=%2Fcode%2Fthehustler2003%2Fnaive-sentiment-classification%2Finput,2,0,link
83,27250,5/7/2024,15:20:29,naive_sentiment_classification,https://www.kaggle.com/code/thehustler2003/naive-sentiment-classification/input,8,0,link
84,27250,5/7/2024,15:20:29,naive_sentiment_classification,https://www.kaggle.com/code/thehustler2003/naive-sentiment-classification/input,8,0,link
85,27250,5/7/2024,15:20:29,naive_sentiment_classification,https://www.kaggle.com/code/thehustler2003/naive-sentiment-classification/input,8,0,link
86,27250,5/7/2024,15:20:28,naive_sentiment_classification,https://www.kaggle.com/code/thehustler2003/naive-sentiment-classification/input,8,0,link
87,14301,5/7/2024,15:20:07,Gemini,https://gemini.google.com/app,57,15,typed
88,27249,5/7/2024,15:19:38,(6) Discord | 📣┇Eventos | Imersão IA,https://discord.com/channels/1228404913705451612/1230217251441868830,1,0,link
89,27248,5/7/2024,15:19:25,• Discord | #🚨┇avisos | Imersão IA,https://discord.com/channels/1228404913705451612/1228404914380738632,1,0,link
90,27165,5/7/2024,15:19:14,(1) Discord | #🎊┇boas-vindas | Imersão IA,https://discord.com/channels/1228404913705451612/1228404914380738631,2,0,link
91,27164,5/7/2024,15:19:12,Discord,https://discord.com/app/invite-with-guild-onboarding/Dw6zBZAFU9,4,0,link
92,27164,5/7/2024,15:19:12,Discord,https://discord.com/app/invite-with-guild-onboarding/Dw6zBZAFU9,4,0,link
93,26597,5/7/2024,15:18:53,Discord,https://discord.com/invite/Dw6zBZAFU9,3,0,link
94,27162,5/7/2024,15:18:48,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit,14,0,link
95,27246,5/7/2024,15:18:48,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit#heading=h.nztko6sgtdnv,3,0,link
96,27162,5/7/2024,15:18:47,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit,14,0,link
97,27211,5/7/2024,15:18:47,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit#heading=h.ldk4exgn6lwu,6,0,link
98,27162,5/7/2024,15:18:46,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit,14,0,link
99,27211,5/7/2024,15:18:46,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit#heading=h.ldk4exgn6lwu,6,0,link
100,27162,5/7/2024,15:18:43,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit,14,0,link
101,27246,5/7/2024,15:18:42,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit#heading=h.nztko6sgtdnv,3,0,link
102,27162,5/7/2024,15:18:36,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit,14,0,link
103,27246,5/7/2024,15:18:35,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit#heading=h.nztko6sgtdnv,3,0,link
104,27162,5/7/2024,15:18:01,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit,14,0,link
105,27245,5/7/2024,15:17:59,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit#heading=h.lgj9rpc71si,2,0,link
106,27162,5/7/2024,15:17:58,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit,14,0,link
107,27245,5/7/2024,15:17:58,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit#heading=h.lgj9rpc71si,2,0,link
108,27162,5/7/2024,15:17:39,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit,14,0,link
109,84,5/7/2024,15:16:53,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox,882,0,link
110,27211,5/7/2024,15:14:27,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit#heading=h.ldk4exgn6lwu,6,0,link
111,27211,5/7/2024,15:14:27,Imersão IA - Documentos Google,https://docs.google.com/document/d/1_dlru9BLkSsD8ORQLR7YidV1n-yH74Q9jwNJzYYLp4I/edit#heading=h.ldk4exgn6lwu,6,0,link
